Unnamed: 0,Disk (GB),Memory (GB),CPU (Core),Bandwidth (MB/s),Region,Latitude,Longitude
256,1734,16,12,592,Arizona,32.15206333795041,113.73968695126077
257,1734,16,12,592,Arizona,32.94026703836725,110.9673481814612
259,1734,16,12,589,Arizona,35.042442010428275,112.14456356281558
260,1734,16,12,589,Arizona,31.58685223729228,109.44870514838304
261,1734,16,12,585,Arizona,32.82815272628119,110.45098698931874
262,1734,16,12,574,Arizona,31.99398403576107,112.51135149439962
266,1679,16,12,558,Arizona,36.4652569883262,109.57116351525512
267,1543,16,12,556,Arizona,36.77904726185151,110.20845080024272
270,1487,16,12,527,Arizona,34.314324574670025,111.95448637567868
271,1487,16,12,526,Arizona,33.18739485441102,110.34309801074042
274,1487,16,12,521,Arizona,35.38578421345363,109.59974552172756
275,1487,16,12,518,Arizona,36.85331515094328,114.5770066270648
276,1487,16,12,514,Arizona,35.774658764573495,112.32495275125513
277,1487,16,12,510,Arizona,33.10621693447985,110.33123261412044
280,1487,16,12,506,Arizona,35.20735853600156,113.6743560547656
282,1487,16,12,501,Arizona,36.7991091846852,110.42138447174898
284,1487,16,12,495,Arizona,34.664572598703586,112.00840364600091
285,1487,16,12,494,Arizona,36.717025479245535,110.04604305330407
286,1487,16,12,488,Arizona,35.3077083378053,111.61356430917436
287,1487,16,12,488,Arizona,35.88733284442909,109.74145330790948
289,1487,16,12,479,Arizona,34.50867418016697,113.52208846324925
290,1487,16,12,479,Arizona,34.94594279644848,113.27105564003458
291,1487,16,12,479,Arizona,33.48180320637259,114.12950605751072
294,1487,16,12,463,Arizona,35.36262800344676,110.70330870795208
295,1487,16,12,460,Arizona,36.64449363106137,113.3696320538712
298,1487,16,9,454,Arizona,31.48418444546435,113.95294285635374
300,1487,16,9,445,Arizona,33.70224850196311,113.7010443497383
301,1486,16,9,440,Arizona,35.425452765167506,113.44173409680108
303,1308,16,9,435,Arizona,36.23787367169833,111.99669620804036
305,1239,16,9,424,Arizona,34.25886513130969,110.21912623130758
307,1239,16,9,415,Arizona,34.491969368338275,114.79033633891927
308,1239,16,9,415,Arizona,32.75698519992132,111.75066621282528
309,1239,16,9,413,Arizona,31.560551971044923,112.52268541521508
310,1239,16,9,413,Arizona,36.68201996442835,111.49104096952216
311,1239,16,9,410,Arizona,36.95189204613989,112.62606450770444
312,1239,16,9,409,Arizona,34.413414307450815,112.75540367017018
313,1239,16,9,407,Arizona,34.62580130465087,113.3587740937882
314,1239,16,9,406,Arizona,36.12585929599888,113.8191653942206
316,1239,16,9,401,Arizona,35.66351628582909,113.62271076563928
317,1239,16,9,393,Arizona,35.4839045568844,113.63464147194564
318,1239,16,9,392,Arizona,36.93987921145416,113.06265879553874
319,1239,16,9,386,Arizona,35.38637141794807,113.2990579476086
324,1239,16,9,381,Arizona,36.58138404711944,109.23600749524248
326,1084,16,9,379,Arizona,35.4924753872791,109.69860317026928
328,991,16,9,367,Arizona,36.84395327290537,112.95603450275183
329,991,16,9,367,Arizona,36.65515082026399,110.69514805820396
332,991,16,9,363,Arizona,35.463772344421685,109.86895171078326
333,991,16,9,361,Arizona,33.221966227751416,110.00551219642198
334,991,16,9,360,Arizona,32.933767855762504,113.16840201555809
335,991,16,9,360,Arizona,36.67592011433669,112.20697226183589
336,991,16,9,355,Arizona,34.08283003142172,110.2916238512728
337,991,16,9,351,Arizona,33.644028703918195,113.31247520177185
338,991,16,9,350,Arizona,36.48061470588331,112.1410012609718
339,991,16,9,347,Arizona,36.93635839745664,111.44285606776182
341,991,15,9,336,Arizona,31.99439505363357,113.54826829169414
344,991,13,9,326,Arizona,35.8738030013377,114.69235108197476
346,991,13,9,323,Arizona,35.28317735867877,109.86118287197162
347,991,13,9,321,Arizona,36.393888760722376,111.0068381154737
348,991,13,9,319,Arizona,33.84543483130061,110.44029110774076
349,991,13,9,317,Arizona,35.69973613299169,111.77704852244266
350,991,13,9,317,Arizona,32.94118388031033,112.10593348765336
354,991,13,9,317,Arizona,33.55171407735957,112.55246390391564
355,991,13,9,317,Arizona,34.30695679960138,111.84812117390152
357,991,13,9,317,Arizona,31.391894958889527,114.3004870061934
358,991,13,9,317,Arizona,36.44496440070205,110.59453984300774
359,991,11,9,317,Arizona,32.45250222072263,111.5293963660632
363,991,10,9,317,Arizona,34.429675451731484,111.14457413192878
365,991,9,9,317,Arizona,33.33995667420008,110.93577054848468
366,991,9,9,317,Arizona,35.86130540404513,109.71558114689104
367,991,9,9,317,Arizona,31.94618807165594,111.2905424290758
368,991,8,9,317,Arizona,32.429556397192485,113.39074035903116
369,991,8,9,317,Arizona,31.428190436983133,113.15080442802522
370,991,8,9,316,Arizona,35.05136146576638,110.6694194099814
374,991,8,9,312,Arizona,31.77942570338092,112.89245305980734
380,925,8,9,308,Arizona,36.76606584802398,114.64147493868413
381,743,8,9,305,Arizona,31.78431473273844,114.6531804730392
384,743,8,6,301,Arizona,31.60787780042041,114.28355775666978
386,743,8,6,299,Arizona,33.625782229532675,111.8262471500713
387,743,8,6,296,Arizona,35.957447363386954,113.13442076166456
390,743,8,6,295,Arizona,32.16157390102604,113.19890995086388
392,743,8,6,293,Arizona,34.108953920601145,111.56165829271596
393,743,8,6,293,Arizona,33.52783902934775,109.80651215221792
394,743,8,6,291,Arizona,35.88013509414337,110.67643602882876
396,743,8,6,287,Arizona,33.069699599886135,109.58589010050255
397,743,8,6,285,Arizona,31.526159327311984,110.6209918823642
399,743,8,6,283,Arizona,36.07020192621786,112.69086469028775
400,743,8,6,280,Arizona,32.538740610715216,110.8364637666768
401,743,8,6,278,Arizona,36.15775771873036,109.1729000266612
403,743,8,6,275,Arizona,34.664215640208,109.5382045984656
404,743,8,6,275,Arizona,33.85602895951215,110.23955616665404
405,743,8,6,275,Arizona,35.85380968282467,113.64835523219338
406,589,8,6,273,Arizona,35.75093451952559,113.81379691770576
407,495,8,6,270,Arizona,31.44461246160542,111.47820446013634
408,495,8,6,269,Arizona,36.73423722872845,111.94861713283086
409,495,8,6,269,Arizona,34.11661972061654,109.95712799216976
410,495,8,6,266,Arizona,36.94244789521094,114.73284267382306
411,495,8,6,263,Arizona,35.68002149670442,112.07498136652586
412,495,8,6,261,Arizona,36.83234729806532,109.13627645205656
414,495,8,6,256,Arizona,35.33523268191862,112.95140182492656
416,495,8,6,255,Arizona,35.99707987793589,113.44150871182296
418,495,8,6,250,Arizona,36.99834137796318,112.43426791750572
419,495,8,6,250,Arizona,31.4647944991287,113.9663268983128
420,495,8,6,245,Arizona,35.638179174069265,113.45891239973554
422,495,8,6,243,Arizona,36.29860514793653,110.5252876493932
424,495,8,6,240,Arizona,35.793221581287824,109.85344467059812
425,495,8,6,240,Arizona,32.122941446171176,112.50409987696445
428,495,8,6,239,Arizona,31.750175426761487,111.56438666242444
429,495,8,6,238,Arizona,33.19165009985761,113.6811051818558
430,495,8,6,238,Arizona,36.16420035396085,110.13110082663944
431,495,8,6,238,Arizona,32.003384224389954,110.69216883073284
432,495,6,6,238,Arizona,34.495744595001895,112.25999283658209
433,495,6,6,238,Arizona,35.23613389158041,111.0010294228304
434,495,6,6,237,Arizona,35.358428198243736,109.42101947410148
435,495,6,6,237,Arizona,35.96323603331444,113.1762323303676
436,495,5,3,236,Arizona,34.476216593632415,114.10668656889013
438,495,5,3,235,Arizona,34.03727434278832,114.08201184230356
439,495,5,3,235,Arizona,32.50448327537463,109.87104066382796
440,495,5,3,234,Arizona,35.956186309099955,114.54198815883544
444,495,5,3,233,Arizona,34.03235417891415,109.76147372174644
445,495,5,3,232,Arizona,33.748898387813625,109.3160501067814
447,304,5,3,230,Arizona,35.82848834479771,114.66009818227322
448,275,4,1,229,Arizona,33.43387229321095,114.2745942070795
